,Currency,Curve,Close Date,Forward Start Date,Forward Start Date Index,Maturity,Implied
4643,AUD,AUD_6M,28/03/1994,21/12/1994,2,30Y,0.08213304
4644,AUD,AUD_6M,29/03/1994,30/03/1994,0,3Y,0.073413469
4645,AUD,AUD_6M,29/03/1994,30/03/1994,0,5Y,0.078002079
4646,AUD,AUD_6M,29/03/1994,30/03/1994,0,7Y,0.080598538
4647,AUD,AUD_6M,29/03/1994,30/03/1994,0,10Y,0.082600214
4649,AUD,AUD_6M,29/03/1994,30/03/1994,0,30Y,0.083292089
4650,AUD,AUD_6M,29/03/1994,15/06/1994,1,3Y,0.076187147
4651,AUD,AUD_6M,29/03/1994,15/06/1994,1,5Y,0.079832627
4652,AUD,AUD_6M,29/03/1994,15/06/1994,1,7Y,0.082041741
4653,AUD,AUD_6M,29/03/1994,15/06/1994,1,10Y,0.08366279
4655,AUD,AUD_6M,29/03/1994,15/06/1994,1,30Y,0.083951567
4656,AUD,AUD_6M,29/03/1994,21/12/1994,2,3Y,0.08188971
4657,AUD,AUD_6M,29/03/1994,21/12/1994,2,5Y,0.083826912
4658,AUD,AUD_6M,29/03/1994,21/12/1994,2,7Y,0.085163021
4659,AUD,AUD_6M,29/03/1994,21/12/1994,2,10Y,0.085933734
4661,AUD,AUD_6M,29/03/1994,21/12/1994,2,30Y,0.085357711
4662,AUD,AUD_6M,30/03/1994,31/03/1994,0,3Y,0.073815518
4663,AUD,AUD_6M,30/03/1994,31/03/1994,0,5Y,0.078494468
4664,AUD,AUD_6M,30/03/1994,31/03/1994,0,7Y,0.08079192
4665,AUD,AUD_6M,30/03/1994,31/03/1994,0,10Y,0.082794616
4667,AUD,AUD_6M,30/03/1994,31/03/1994,0,30Y,0.083475287
4668,AUD,AUD_6M,30/03/1994,15/06/1994,1,3Y,0.07659176
4669,AUD,AUD_6M,30/03/1994,15/06/1994,1,5Y,0.08030634
4670,AUD,AUD_6M,30/03/1994,15/06/1994,1,7Y,0.082215202
4671,AUD,AUD_6M,30/03/1994,15/06/1994,1,10Y,0.083850094
4673,AUD,AUD_6M,30/03/1994,15/06/1994,1,30Y,0.084132065
4674,AUD,AUD_6M,30/03/1994,21/12/1994,2,3Y,0.082319463
4675,AUD,AUD_6M,30/03/1994,21/12/1994,2,5Y,0.084244119
4676,AUD,AUD_6M,30/03/1994,21/12/1994,2,7Y,0.085317597
4677,AUD,AUD_6M,30/03/1994,21/12/1994,2,10Y,0.086123772
4679,AUD,AUD_6M,30/03/1994,21/12/1994,2,30Y,0.085540821
4680,AUD,AUD_6M,31/03/1994,01/04/1994,0,3Y,0.07389552
4681,AUD,AUD_6M,31/03/1994,01/04/1994,0,5Y,0.078902853
4682,AUD,AUD_6M,31/03/1994,01/04/1994,0,7Y,0.081330133
4683,AUD,AUD_6M,31/03/1994,01/04/1994,0,10Y,0.083144897
4685,AUD,AUD_6M,31/03/1994,01/04/1994,0,30Y,0.083839619
4686,AUD,AUD_6M,31/03/1994,15/06/1994,1,3Y,0.076698235
4687,AUD,AUD_6M,31/03/1994,15/06/1994,1,5Y,0.080728964
4688,AUD,AUD_6M,31/03/1994,15/06/1994,1,7Y,0.082738405
4689,AUD,AUD_6M,31/03/1994,15/06/1994,1,10Y,0.084193887
4691,AUD,AUD_6M,31/03/1994,15/06/1994,1,30Y,0.084488458
4692,AUD,AUD_6M,31/03/1994,21/12/1994,2,3Y,0.082524309
4693,AUD,AUD_6M,31/03/1994,21/12/1994,2,5Y,0.084805427
4694,AUD,AUD_6M,31/03/1994,21/12/1994,2,7Y,0.085895589
4695,AUD,AUD_6M,31/03/1994,21/12/1994,2,10Y,0.086512656
4697,AUD,AUD_6M,31/03/1994,21/12/1994,2,30Y,0.085927556
4698,AUD,AUD_6M,01/04/1994,04/04/1994,0,3Y,0.074004399
4699,AUD,AUD_6M,01/04/1994,04/04/1994,0,5Y,0.078978796
4700,AUD,AUD_6M,01/04/1994,04/04/1994,0,7Y,0.081381722
4701,AUD,AUD_6M,01/04/1994,04/04/1994,0,10Y,0.083188283
4703,AUD,AUD_6M,01/04/1994,04/04/1994,0,30Y,0.083864029
4704,AUD,AUD_6M,01/04/1994,15/06/1994,1,3Y,0.076698235
4705,AUD,AUD_6M,01/04/1994,15/06/1994,1,5Y,0.080728964
4706,AUD,AUD_6M,01/04/1994,15/06/1994,1,7Y,0.082738405
4707,AUD,AUD_6M,01/04/1994,15/06/1994,1,10Y,0.084193887
4709,AUD,AUD_6M,01/04/1994,15/06/1994,1,30Y,0.084488458
4710,AUD,AUD_6M,01/04/1994,21/12/1994,2,3Y,0.082524309
4711,AUD,AUD_6M,01/04/1994,21/12/1994,2,5Y,0.084805427
4712,AUD,AUD_6M,01/04/1994,21/12/1994,2,7Y,0.085895589
4713,AUD,AUD_6M,01/04/1994,21/12/1994,2,10Y,0.086512656
4715,AUD,AUD_6M,01/04/1994,21/12/1994,2,30Y,0.085927556
4716,AUD,AUD_6M,04/04/1994,05/04/1994,0,3Y,0.074071503
4717,AUD,AUD_6M,04/04/1994,05/04/1994,0,5Y,0.078998398
4718,AUD,AUD_6M,04/04/1994,05/04/1994,0,7Y,0.081400365
4719,AUD,AUD_6M,04/04/1994,05/04/1994,0,10Y,0.083201885
4721,AUD,AUD_6M,04/04/1994,05/04/1994,0,30Y,0.083872752
4722,AUD,AUD_6M,04/04/1994,15/06/1994,1,3Y,0.076698235
4723,AUD,AUD_6M,04/04/1994,15/06/1994,1,5Y,0.080728964
4724,AUD,AUD_6M,04/04/1994,15/06/1994,1,7Y,0.082738405
4725,AUD,AUD_6M,04/04/1994,15/06/1994,1,10Y,0.084193887
4727,AUD,AUD_6M,04/04/1994,15/06/1994,1,30Y,0.084488458
4728,AUD,AUD_6M,04/04/1994,21/12/1994,2,3Y,0.082524309
4729,AUD,AUD_6M,04/04/1994,21/12/1994,2,5Y,0.084805427
4730,AUD,AUD_6M,04/04/1994,21/12/1994,2,7Y,0.085895589
4731,AUD,AUD_6M,04/04/1994,21/12/1994,2,10Y,0.086512656
4733,AUD,AUD_6M,04/04/1994,21/12/1994,2,30Y,0.085927556
4734,AUD,AUD_6M,05/04/1994,06/04/1994,0,3Y,0.077037143
4735,AUD,AUD_6M,05/04/1994,06/04/1994,0,5Y,0.081906117
4736,AUD,AUD_6M,05/04/1994,06/04/1994,0,7Y,0.084302188
4737,AUD,AUD_6M,05/04/1994,06/04/1994,0,10Y,0.08630434
4739,AUD,AUD_6M,05/04/1994,06/04/1994,0,30Y,0.087023275
4740,AUD,AUD_6M,05/04/1994,15/06/1994,1,3Y,0.079854738
4741,AUD,AUD_6M,05/04/1994,15/06/1994,1,5Y,0.083728478
4742,AUD,AUD_6M,05/04/1994,15/06/1994,1,7Y,0.085728539
4743,AUD,AUD_6M,05/04/1994,15/06/1994,1,10Y,0.087370993
4745,AUD,AUD_6M,05/04/1994,15/06/1994,1,30Y,0.087695742
4746,AUD,AUD_6M,05/04/1994,21/12/1994,2,3Y,0.08603035
4747,AUD,AUD_6M,05/04/1994,21/12/1994,2,5Y,0.088004917
4748,AUD,AUD_6M,05/04/1994,21/12/1994,2,7Y,0.089090203
4749,AUD,AUD_6M,05/04/1994,21/12/1994,2,10Y,0.089858123
4751,AUD,AUD_6M,05/04/1994,21/12/1994,2,30Y,0.089263896
4752,AUD,AUD_6M,06/04/1994,07/04/1994,0,3Y,0.074899366
4753,AUD,AUD_6M,06/04/1994,07/04/1994,0,5Y,0.079907446
4754,AUD,AUD_6M,06/04/1994,07/04/1994,0,7Y,0.082703212
4755,AUD,AUD_6M,06/04/1994,07/04/1994,0,10Y,0.084605127
4757,AUD,AUD_6M,06/04/1994,07/04/1994,0,30Y,0.08532032
4758,AUD,AUD_6M,06/04/1994,15/06/1994,1,3Y,0.077543258
4759,AUD,AUD_6M,06/04/1994,15/06/1994,1,5Y,0.081645241
4760,AUD,AUD_6M,06/04/1994,15/06/1994,1,7Y,0.084056576
4761,AUD,AUD_6M,06/04/1994,15/06/1994,1,10Y,0.085606434
4763,AUD,AUD_6M,06/04/1994,15/06/1994,1,30Y,0.085946539
4764,AUD,AUD_6M,06/04/1994,21/12/1994,2,3Y,0.083561404
4765,AUD,AUD_6M,06/04/1994,21/12/1994,2,5Y,0.085893928
4766,AUD,AUD_6M,06/04/1994,21/12/1994,2,7Y,0.08733986
4767,AUD,AUD_6M,06/04/1994,21/12/1994,2,10Y,0.088005183
4769,AUD,AUD_6M,06/04/1994,21/12/1994,2,30Y,0.087446921
4770,AUD,AUD_6M,07/04/1994,08/04/1994,0,3Y,0.075098812
4771,AUD,AUD_6M,07/04/1994,08/04/1994,0,5Y,0.080007091
4772,AUD,AUD_6M,07/04/1994,08/04/1994,0,7Y,0.082803547
4773,AUD,AUD_6M,07/04/1994,08/04/1994,0,10Y,0.084605002
4775,AUD,AUD_6M,07/04/1994,08/04/1994,0,30Y,0.085302466
4776,AUD,AUD_6M,07/04/1994,15/06/1994,1,3Y,0.077734405
4777,AUD,AUD_6M,07/04/1994,15/06/1994,1,5Y,0.081721402
4778,AUD,AUD_6M,07/04/1994,15/06/1994,1,7Y,0.084142025
4779,AUD,AUD_6M,07/04/1994,15/06/1994,1,10Y,0.085593165
4781,AUD,AUD_6M,07/04/1994,15/06/1994,1,30Y,0.085920309
4782,AUD,AUD_6M,07/04/1994,21/12/1994,2,3Y,0.083803635
4783,AUD,AUD_6M,07/04/1994,21/12/1994,2,5Y,0.085987572
4784,AUD,AUD_6M,07/04/1994,21/12/1994,2,7Y,0.087425288
4785,AUD,AUD_6M,07/04/1994,21/12/1994,2,10Y,0.087993705
4787,AUD,AUD_6M,07/04/1994,21/12/1994,2,30Y,0.087421136
4788,AUD,AUD_6M,08/04/1994,11/04/1994,0,3Y,0.074791
4789,AUD,AUD_6M,08/04/1994,11/04/1994,0,5Y,0.079803111
4790,AUD,AUD_6M,08/04/1994,11/04/1994,0,7Y,0.082600707
4791,AUD,AUD_6M,08/04/1994,11/04/1994,0,10Y,0.084501249
4793,AUD,AUD_6M,08/04/1994,11/04/1994,0,30Y,0.085213877
4794,AUD,AUD_6M,08/04/1994,15/06/1994,1,3Y,0.077274309
4795,AUD,AUD_6M,08/04/1994,15/06/1994,1,5Y,0.081442328
4796,AUD,AUD_6M,08/04/1994,15/06/1994,1,7Y,0.083885958
4797,AUD,AUD_6M,08/04/1994,15/06/1994,1,10Y,0.085448067
4799,AUD,AUD_6M,08/04/1994,15/06/1994,1,30Y,0.085805748
4800,AUD,AUD_6M,08/04/1994,21/12/1994,2,3Y,0.083342963
4801,AUD,AUD_6M,08/04/1994,21/12/1994,2,5Y,0.085728308
4802,AUD,AUD_6M,08/04/1994,21/12/1994,2,7Y,0.087195288
4803,AUD,AUD_6M,08/04/1994,21/12/1994,2,10Y,0.087866291
4805,AUD,AUD_6M,08/04/1994,21/12/1994,2,30Y,0.087317473
4806,AUD,AUD_6M,11/04/1994,12/04/1994,0,3Y,0.075601
4807,AUD,AUD_6M,11/04/1994,12/04/1994,0,5Y,0.080403402
4808,AUD,AUD_6M,11/04/1994,12/04/1994,0,7Y,0.083300084
4809,AUD,AUD_6M,11/04/1994,12/04/1994,0,10Y,0.085301052
4811,AUD,AUD_6M,11/04/1994,12/04/1994,0,30Y,0.086036917
4812,AUD,AUD_6M,11/04/1994,15/06/1994,1,3Y,0.078087362
4813,AUD,AUD_6M,11/04/1994,15/06/1994,1,5Y,0.082055918
4814,AUD,AUD_6M,11/04/1994,15/06/1994,1,7Y,0.084602599
4815,AUD,AUD_6M,11/04/1994,15/06/1994,1,10Y,0.086261537
4817,AUD,AUD_6M,11/04/1994,15/06/1994,1,30Y,0.086639707
4818,AUD,AUD_6M,11/04/1994,21/12/1994,2,3Y,0.084177677
4819,AUD,AUD_6M,11/04/1994,21/12/1994,2,5Y,0.086396604
4820,AUD,AUD_6M,11/04/1994,21/12/1994,2,7Y,0.087971439
4821,AUD,AUD_6M,11/04/1994,21/12/1994,2,10Y,0.088721777
4823,AUD,AUD_6M,11/04/1994,21/12/1994,2,30Y,0.088184368
4824,AUD,AUD_6M,12/04/1994,13/04/1994,0,3Y,0.074796253
4825,AUD,AUD_6M,12/04/1994,13/04/1994,0,5Y,0.080006116
4826,AUD,AUD_6M,12/04/1994,13/04/1994,0,7Y,0.082789264
4827,AUD,AUD_6M,12/04/1994,13/04/1994,0,10Y,0.084804196
4829,AUD,AUD_6M,12/04/1994,13/04/1994,0,30Y,0.085538162
4830,AUD,AUD_6M,12/04/1994,15/06/1994,1,3Y,0.077235986
4831,AUD,AUD_6M,12/04/1994,15/06/1994,1,5Y,0.081619139
4832,AUD,AUD_6M,12/04/1994,15/06/1994,1,7Y,0.084055264
4833,AUD,AUD_6M,12/04/1994,15/06/1994,1,10Y,0.085738392
4835,AUD,AUD_6M,12/04/1994,15/06/1994,1,30Y,0.086123429
4836,AUD,AUD_6M,12/04/1994,21/12/1994,2,3Y,0.083495969
4837,AUD,AUD_6M,12/04/1994,21/12/1994,2,5Y,0.085925549
4838,AUD,AUD_6M,12/04/1994,21/12/1994,2,7Y,0.087404449
4839,AUD,AUD_6M,12/04/1994,21/12/1994,2,10Y,0.088188074
4841,AUD,AUD_6M,12/04/1994,21/12/1994,2,30Y,0.087657853
4842,AUD,AUD_6M,13/04/1994,14/04/1994,0,3Y,0.073779355
4843,AUD,AUD_6M,13/04/1994,14/04/1994,0,5Y,0.078907453
4844,AUD,AUD_6M,13/04/1994,14/04/1994,0,7Y,0.081799954
4845,AUD,AUD_6M,13/04/1994,14/04/1994,0,10Y,0.083805134
4847,AUD,AUD_6M,13/04/1994,14/04/1994,0,30Y,0.084540256
4848,AUD,AUD_6M,13/04/1994,15/06/1994,1,3Y,0.076140716
4849,AUD,AUD_6M,13/04/1994,15/06/1994,1,5Y,0.080459618
4850,AUD,AUD_6M,13/04/1994,15/06/1994,1,7Y,0.083012532
4851,AUD,AUD_6M,13/04/1994,15/06/1994,1,10Y,0.08469953
4853,AUD,AUD_6M,13/04/1994,15/06/1994,1,30Y,0.085097803
4854,AUD,AUD_6M,13/04/1994,21/12/1994,2,3Y,0.082307764
4855,AUD,AUD_6M,13/04/1994,21/12/1994,2,5Y,0.084772737
4856,AUD,AUD_6M,13/04/1994,21/12/1994,2,7Y,0.086355486
4857,AUD,AUD_6M,13/04/1994,21/12/1994,2,10Y,0.087134904
4859,AUD,AUD_6M,13/04/1994,21/12/1994,2,30Y,0.086616153
4860,AUD,AUD_6M,14/04/1994,15/04/1994,0,3Y,0.075098753
4861,AUD,AUD_6M,14/04/1994,15/04/1994,0,5Y,0.080207052
4862,AUD,AUD_6M,14/04/1994,15/04/1994,0,7Y,0.08310022
4863,AUD,AUD_6M,14/04/1994,15/04/1994,0,10Y,0.085205025
4865,AUD,AUD_6M,14/04/1994,15/04/1994,0,30Y,0.085964319
4866,AUD,AUD_6M,14/04/1994,15/06/1994,1,3Y,0.077510512
4867,AUD,AUD_6M,14/04/1994,15/06/1994,1,5Y,0.081791599
4868,AUD,AUD_6M,14/04/1994,15/06/1994,1,7Y,0.084345203
4869,AUD,AUD_6M,14/04/1994,15/06/1994,1,10Y,0.086125939
4871,AUD,AUD_6M,14/04/1994,15/06/1994,1,30Y,0.086542488
4872,AUD,AUD_6M,14/04/1994,21/12/1994,2,3Y,0.0838183
4873,AUD,AUD_6M,14/04/1994,21/12/1994,2,5Y,0.086207036
4874,AUD,AUD_6M,14/04/1994,21/12/1994,2,7Y,0.087788484
4875,AUD,AUD_6M,14/04/1994,21/12/1994,2,10Y,0.088643619
4877,AUD,AUD_6M,14/04/1994,21/12/1994,2,30Y,0.088123472
4878,AUD,AUD_6M,15/04/1994,18/04/1994,0,3Y,0.075601
4879,AUD,AUD_6M,15/04/1994,18/04/1994,0,5Y,0.08050271
4880,AUD,AUD_6M,15/04/1994,18/04/1994,0,7Y,0.085401435
4881,AUD,AUD_6M,15/04/1994,18/04/1994,0,10Y,0.086304076
4883,AUD,AUD_6M,15/04/1994,18/04/1994,0,30Y,0.086987198
4884,AUD,AUD_6M,15/04/1994,15/06/1994,1,3Y,0.077947418
4885,AUD,AUD_6M,15/04/1994,15/06/1994,1,5Y,0.082132935
4886,AUD,AUD_6M,15/04/1994,15/06/1994,1,7Y,0.086688002
4887,AUD,AUD_6M,15/04/1994,15/06/1994,1,10Y,0.087208589
4889,AUD,AUD_6M,15/04/1994,15/06/1994,1,30Y,0.087557303
4890,AUD,AUD_6M,15/04/1994,21/12/1994,2,3Y,0.084442488
4891,AUD,AUD_6M,15/04/1994,21/12/1994,2,5Y,0.087313599
4892,AUD,AUD_6M,15/04/1994,21/12/1994,2,7Y,0.090373842
4893,AUD,AUD_6M,15/04/1994,21/12/1994,2,10Y,0.089826928
4895,AUD,AUD_6M,15/04/1994,21/12/1994,2,30Y,0.089206733
4896,AUD,AUD_6M,18/04/1994,19/04/1994,0,3Y,0.074481
4897,AUD,AUD_6M,18/04/1994,19/04/1994,0,5Y,0.079703657
4898,AUD,AUD_6M,18/04/1994,19/04/1994,0,7Y,0.083400283
4899,AUD,AUD_6M,18/04/1994,19/04/1994,0,10Y,0.085302141
4901,AUD,AUD_6M,18/04/1994,19/04/1994,0,30Y,0.086074875
4902,AUD,AUD_6M,18/04/1994,15/06/1994,1,3Y,0.076696471
4903,AUD,AUD_6M,18/04/1994,15/06/1994,1,5Y,0.08121797
4904,AUD,AUD_6M,18/04/1994,15/06/1994,1,7Y,0.084600947
4905,AUD,AUD_6M,18/04/1994,15/06/1994,1,10Y,0.086171006
4907,AUD,AUD_6M,18/04/1994,15/06/1994,1,30Y,0.086620951
4908,AUD,AUD_6M,18/04/1994,21/12/1994,2,3Y,0.083121652
4909,AUD,AUD_6M,18/04/1994,21/12/1994,2,5Y,0.085873415
4910,AUD,AUD_6M,18/04/1994,21/12/1994,2,7Y,0.088136088
4911,AUD,AUD_6M,18/04/1994,21/12/1994,2,10Y,0.088718632
4913,AUD,AUD_6M,18/04/1994,21/12/1994,2,30Y,0.08822201
4914,AUD,AUD_6M,19/04/1994,20/04/1994,0,3Y,0.077647125
4915,AUD,AUD_6M,19/04/1994,20/04/1994,0,5Y,0.083006673
4916,AUD,AUD_6M,19/04/1994,20/04/1994,0,7Y,0.08700263
4917,AUD,AUD_6M,19/04/1994,20/04/1994,0,10Y,0.089104541
4919,AUD,AUD_6M,19/04/1994,20/04/1994,0,30Y,0.089957386
4920,AUD,AUD_6M,19/04/1994,15/06/1994,1,3Y,0.080064726
4921,AUD,AUD_6M,19/04/1994,15/06/1994,1,5Y,0.084631903
4922,AUD,AUD_6M,19/04/1994,15/06/1994,1,7Y,0.08830433
4923,AUD,AUD_6M,19/04/1994,15/06/1994,1,10Y,0.090053092
4925,AUD,AUD_6M,19/04/1994,15/06/1994,1,30Y,0.090565097
4926,AUD,AUD_6M,19/04/1994,21/12/1994,2,3Y,0.087002832
4927,AUD,AUD_6M,19/04/1994,21/12/1994,2,5Y,0.089688701
4928,AUD,AUD_6M,19/04/1994,21/12/1994,2,7Y,0.092177027
4929,AUD,AUD_6M,19/04/1994,21/12/1994,2,10Y,0.092862621
4931,AUD,AUD_6M,19/04/1994,21/12/1994,2,30Y,0.092365291
4932,AUD,AUD_6M,20/04/1994,21/04/1994,0,3Y,0.077038121
4933,AUD,AUD_6M,20/04/1994,21/04/1994,0,5Y,0.083506651
4934,AUD,AUD_6M,20/04/1994,21/04/1994,0,7Y,0.087102345
4935,AUD,AUD_6M,20/04/1994,21/04/1994,0,10Y,0.089304504
4937,AUD,AUD_6M,20/04/1994,21/04/1994,0,30Y,0.090169341
4938,AUD,AUD_6M,20/04/1994,15/06/1994,1,3Y,0.079475297
4939,AUD,AUD_6M,20/04/1994,15/06/1994,1,5Y,0.085110162
4940,AUD,AUD_6M,20/04/1994,15/06/1994,1,7Y,0.08837356
4941,AUD,AUD_6M,20/04/1994,15/06/1994,1,10Y,0.090246444
4943,AUD,AUD_6M,20/04/1994,15/06/1994,1,30Y,0.090773499
4944,AUD,AUD_6M,20/04/1994,21/12/1994,2,3Y,0.087134119
4945,AUD,AUD_6M,20/04/1994,21/12/1994,2,5Y,0.090126288
4946,AUD,AUD_6M,20/04/1994,21/12/1994,2,7Y,0.092263125
4947,AUD,AUD_6M,20/04/1994,21/12/1994,2,10Y,0.093093785
4949,AUD,AUD_6M,20/04/1994,21/12/1994,2,30Y,0.092600098
4950,AUD,AUD_6M,21/04/1994,22/04/1994,0,3Y,0.075608673
4951,AUD,AUD_6M,21/04/1994,22/04/1994,0,5Y,0.081307
4952,AUD,AUD_6M,21/04/1994,22/04/1994,0,7Y,0.085003382
4953,AUD,AUD_6M,21/04/1994,22/04/1994,0,10Y,0.087104884
4955,AUD,AUD_6M,21/04/1994,22/04/1994,0,30Y,0.087934257
4956,AUD,AUD_6M,21/04/1994,15/06/1994,1,3Y,0.077866039
4957,AUD,AUD_6M,21/04/1994,15/06/1994,1,5Y,0.082808476
4958,AUD,AUD_6M,21/04/1994,15/06/1994,1,7Y,0.08619351
4959,AUD,AUD_6M,21/04/1994,15/06/1994,1,10Y,0.08797559
4961,AUD,AUD_6M,21/04/1994,15/06/1994,1,30Y,0.088486394
4962,AUD,AUD_6M,21/04/1994,21/12/1994,2,3Y,0.084742659
4963,AUD,AUD_6M,21/04/1994,21/12/1994,2,5Y,0.087642509
4964,AUD,AUD_6M,21/04/1994,21/12/1994,2,7Y,0.089907949
4965,AUD,AUD_6M,21/04/1994,21/12/1994,2,10Y,0.090669538
4967,AUD,AUD_6M,21/04/1994,21/12/1994,2,30Y,0.090195985
4968,AUD,AUD_6M,22/04/1994,25/04/1994,0,3Y,0.074611072
4969,AUD,AUD_6M,22/04/1994,25/04/1994,0,5Y,0.080275841
4970,AUD,AUD_6M,22/04/1994,25/04/1994,0,7Y,0.084079109
4971,AUD,AUD_6M,22/04/1994,25/04/1994,0,10Y,0.086286276
4973,AUD,AUD_6M,22/04/1994,25/04/1994,0,30Y,0.08713579
4974,AUD,AUD_6M,22/04/1994,15/06/1994,1,3Y,0.076682486
4975,AUD,AUD_6M,22/04/1994,15/06/1994,1,5Y,0.081661592
4976,AUD,AUD_6M,22/04/1994,15/06/1994,1,7Y,0.085190519
4977,AUD,AUD_6M,22/04/1994,15/06/1994,1,10Y,0.087092631
4979,AUD,AUD_6M,22/04/1994,15/06/1994,1,30Y,0.087644587
4980,AUD,AUD_6M,22/04/1994,21/12/1994,2,3Y,0.083440715
4981,AUD,AUD_6M,22/04/1994,21/12/1994,2,5Y,0.086460989
4982,AUD,AUD_6M,22/04/1994,21/12/1994,2,7Y,0.088886747
4983,AUD,AUD_6M,22/04/1994,21/12/1994,2,10Y,0.089760122
4985,AUD,AUD_6M,22/04/1994,21/12/1994,2,30Y,0.089331741
4986,AUD,AUD_6M,25/04/1994,26/04/1994,0,3Y,0.074681
4987,AUD,AUD_6M,25/04/1994,26/04/1994,0,5Y,0.080297204
4988,AUD,AUD_6M,25/04/1994,26/04/1994,0,7Y,0.084100385
4989,AUD,AUD_6M,25/04/1994,26/04/1994,0,10Y,0.086301334
4991,AUD,AUD_6M,25/04/1994,26/04/1994,0,30Y,0.087144553
4992,AUD,AUD_6M,25/04/1994,15/06/1994,1,3Y,0.076682486
4993,AUD,AUD_6M,25/04/1994,15/06/1994,1,5Y,0.081661592
4994,AUD,AUD_6M,25/04/1994,15/06/1994,1,7Y,0.085190519
4995,AUD,AUD_6M,25/04/1994,15/06/1994,1,10Y,0.087092631
4997,AUD,AUD_6M,25/04/1994,15/06/1994,1,30Y,0.087644587
4998,AUD,AUD_6M,25/04/1994,21/12/1994,2,3Y,0.083440715
4999,AUD,AUD_6M,25/04/1994,21/12/1994,2,5Y,0.086460989
5000,AUD,AUD_6M,25/04/1994,21/12/1994,2,7Y,0.088886747
5001,AUD,AUD_6M,25/04/1994,21/12/1994,2,10Y,0.089760122
5003,AUD,AUD_6M,25/04/1994,21/12/1994,2,30Y,0.089331741
5004,AUD,AUD_6M,26/04/1994,27/04/1994,0,3Y,0.074186573
5005,AUD,AUD_6M,26/04/1994,27/04/1994,0,5Y,0.079806697
5006,AUD,AUD_6M,26/04/1994,27/04/1994,0,7Y,0.083402637
5007,AUD,AUD_6M,26/04/1994,27/04/1994,0,10Y,0.085804653
5009,AUD,AUD_6M,26/04/1994,27/04/1994,0,30Y,0.086661984
5010,AUD,AUD_6M,26/04/1994,15/06/1994,1,3Y,0.076142035
5011,AUD,AUD_6M,26/04/1994,15/06/1994,1,5Y,0.081105138
5012,AUD,AUD_6M,26/04/1994,15/06/1994,1,7Y,0.084447373
5013,AUD,AUD_6M,26/04/1994,15/06/1994,1,10Y,0.08656452
5015,AUD,AUD_6M,26/04/1994,15/06/1994,1,30Y,0.087141699
5016,AUD,AUD_6M,26/04/1994,21/12/1994,2,3Y,0.082938042
5017,AUD,AUD_6M,26/04/1994,21/12/1994,2,5Y,0.085787868
5018,AUD,AUD_6M,26/04/1994,21/12/1994,2,7Y,0.088106918
5019,AUD,AUD_6M,26/04/1994,21/12/1994,2,10Y,0.089209502
5021,AUD,AUD_6M,26/04/1994,21/12/1994,2,30Y,0.088811427
5022,AUD,AUD_6M,27/04/1994,28/04/1994,0,3Y,0.074688522
5023,AUD,AUD_6M,27/04/1994,28/04/1994,0,5Y,0.080306896
5024,AUD,AUD_6M,27/04/1994,28/04/1994,0,7Y,0.083502789
5025,AUD,AUD_6M,27/04/1994,28/04/1994,0,10Y,0.08710526
5027,AUD,AUD_6M,27/04/1994,28/04/1994,0,30Y,0.08813648
5028,AUD,AUD_6M,27/04/1994,15/06/1994,1,3Y,0.076613288
5029,AUD,AUD_6M,27/04/1994,15/06/1994,1,5Y,0.08157105
5030,AUD,AUD_6M,27/04/1994,15/06/1994,1,7Y,0.084536715
5031,AUD,AUD_6M,27/04/1994,15/06/1994,1,10Y,0.087876086
5033,AUD,AUD_6M,27/04/1994,15/06/1994,1,30Y,0.088628066
5034,AUD,AUD_6M,27/04/1994,21/12/1994,2,3Y,0.083391035
5035,AUD,AUD_6M,27/04/1994,21/12/1994,2,5Y,0.08612721
5036,AUD,AUD_6M,27/04/1994,21/12/1994,2,7Y,0.088329032
5037,AUD,AUD_6M,27/04/1994,21/12/1994,2,10Y,0.090634982
5039,AUD,AUD_6M,27/04/1994,21/12/1994,2,30Y,0.090387774
5040,AUD,AUD_6M,28/04/1994,29/04/1994,0,3Y,0.074683399
5041,AUD,AUD_6M,28/04/1994,29/04/1994,0,5Y,0.080303562
5042,AUD,AUD_6M,28/04/1994,29/04/1994,0,7Y,0.083400209
5043,AUD,AUD_6M,28/04/1994,29/04/1994,0,10Y,0.08600247
5045,AUD,AUD_6M,28/04/1994,29/04/1994,0,30Y,0.086864095
5046,AUD,AUD_6M,28/04/1994,15/06/1994,1,3Y,0.07657647
5047,AUD,AUD_6M,28/04/1994,15/06/1994,1,5Y,0.081541892
5048,AUD,AUD_6M,28/04/1994,15/06/1994,1,7Y,0.08438932
5049,AUD,AUD_6M,28/04/1994,15/06/1994,1,10Y,0.086734601
5051,AUD,AUD_6M,28/04/1994,15/06/1994,1,30Y,0.087327097
5052,AUD,AUD_6M,28/04/1994,21/12/1994,2,3Y,0.083387401
5053,AUD,AUD_6M,28/04/1994,21/12/1994,2,5Y,0.086124603
5054,AUD,AUD_6M,28/04/1994,21/12/1994,2,7Y,0.088037865
5055,AUD,AUD_6M,28/04/1994,21/12/1994,2,10Y,0.089398035
5057,AUD,AUD_6M,28/04/1994,21/12/1994,2,30Y,0.089010197
5058,AUD,AUD_6M,29/04/1994,29/04/1994,0,3Y,0.076595209
5059,AUD,AUD_6M,29/04/1994,29/04/1994,0,5Y,0.082213777
5060,AUD,AUD_6M,29/04/1994,29/04/1994,0,7Y,0.085835821
